unit_category,tower_number,floor_area_sqft,size_segment,transaction_date,transaction_quarters,transaction_month,transaction_day,sale_price,price_segment,listing_status,client_id,client_type,date_of_birth,age,age_segment,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,buyers_type
Apartment,7,1239.87,Spacious,2024-01-01,1,January,Monday,421526.61,Mid-market,Sold,C0501,Individual,1995-11-12,30.0,Young Professionals,M,USA,Nevada,Investment,5.0,Yes,Agency,Luxury Investors
Apartment,7,751.07,Compact,2024-01-01,1,January,Monday,223691.45,Budget,Sold,C0200,Individual,1944-05-06,82.0,Retirees,F,USA,California,Home,1.0,No,Agency,Global Investors
Apartment,7,852.99,Standard,2024-01-01,1,January,Monday,260906.28,Budget,Sold,C1459,Individual,1949-09-28,76.0,Retirees,M,USA,Arizona,Home,5.0,No,Website,Corporate Buyers
Apartment,7,573.8,Compact,2024-01-01,1,January,Monday,163464.75,Budget,Sold,C0294,Individual,1963-07-17,63.0,Retirees,M,USA,Nevada,Home,3.0,Yes,Website,Corporate Buyers
Apartment,7,573.8,Compact,2024-01-01,1,January,Monday,159778.3,Budget,Available,,,,,,,,,,,,,
Apartment,7,768.05,Compact,2024-01-01,1,January,Monday,238610.14,Budget,Available,,,,,,,,,,,,,
Office,7,694.55,Compact,2024-01-01,1,January,Monday,222809.93,Budget,Sold,C0950,Individual,1991-12-11,34.0,Peak Earners,F,USA,Texas,Investment,5.0,No,Website,Corporate Buyers
Apartment,7,1910.67,Spacious,2024-01-01,1,January,Monday,625903.82,Premium,Sold,C1122,Individual,1942-10-04,83.0,Retirees,F,USA,California,Home,4.0,No,Website,Luxury Investors
Apartment,7,702.08,Compact,2024-01-01,1,January,Monday,190215.58,Budget,Sold,C0179,Individual,1986-02-11,40.0,Peak Earners,F,USA,Oregon,Investment,2.0,No,Website,Corporate Buyers
Apartment,7,702.08,Compact,2024-01-01,1,January,Monday,230011.45,Budget,Available,,,,,,,,,,,,,
Apartment,7,1629.83,Spacious,2024-01-01,1,January,Monday,450994.89,Premium,Sold,C0962,Individual,1940-07-18,86.0,Retirees,M,USA,California,Home,4.0,No,Website,Luxury Investors
Apartment,8,1934.75,Spacious,2024-01-01,1,January,Monday,592274.66,Premium,Sold,C0580,Individual,1948-11-01,77.0,Retirees,F,USA,California,Home,2.0,Yes,Client,Luxury Investors
Apartment,8,887.23,Standard,2024-01-01,1,January,Monday,252418.74,Budget,Sold,C1761,Individual,1955-01-08,71.0,Retirees,M,USA,Washington,Home,1.0,No,Website,Corporate Buyers
Apartment,8,1370.17,Spacious,2024-01-01,1,January,Monday,382048.18,Mid-market,Sold,C1168,Individual,1998-12-25,27.0,Young Professionals,F,Germany,Hamburg,Home,2.0,Yes,Agency,First Time Buyers
Apartment,8,1869.81,Spacious,2024-01-01,1,January,Monday,589033.68,Premium,Sold,C0974,Individual,1961-05-22,65.0,Retirees,M,USA,New York,Home,1.0,No,Agency,Luxury Investors
Apartment,8,1430.46,Spacious,2024-01-01,1,January,Monday,365031.27,Mid-market,Available,,,,,,,,,,,,,
Apartment,8,685.93,Compact,2024-01-01,1,January,Monday,227037.75,Budget,Sold,C1891,Individual,1972-06-02,54.0,Peak Earners,M,USA,Oregon,Home,2.0,No,Agency,Corporate Buyers
Apartment,8,685.93,Compact,2024-01-01,1,January,Monday,182975.25,Budget,Sold,C1764,Individual,1946-11-05,79.0,Retirees,F,USA,Nevada,Home,2.0,No,Agency,Corporate Buyers
Office,8,1328.53,Spacious,2024-01-01,1,January,Monday,413926.08,Mid-market,Sold,C1973,Company,1993-09-13,32.0,Peak Earners,M,USA,Washington,Home,4.0,Yes,Agency,Luxury Investors
Office,8,774.16,Compact,2024-01-01,1,January,Monday,195608.73,Budget,Sold,C1925,Individual,1942-01-19,84.0,Retirees,M,USA,Colorado,Home,2.0,No,Agency,Corporate Buyers
Apartment,8,1114.67,Standard,2024-01-01,1,January,Monday,355617.53,Mid-market,Available,,,,,,,,,,,,,
Apartment,8,1833.58,Spacious,2024-01-01,1,January,Monday,521184.68,Premium,Sold,C0173,Individual,1976-07-20,50.0,Peak Earners,F,USA,Arizona,Home,5.0,Yes,Agency,Luxury Investors
Apartment,8,1625.38,Spacious,2024-01-01,1,January,Monday,453762.41,Premium,Sold,C0813,Individual,1974-10-11,51.0,Peak Earners,M,UK,Scotland,Investment,3.0,No,Agency,First Time Buyers
Apartment,8,1809.87,Spacious,2024-01-01,1,January,Monday,495423.92,Premium,Available,,,,,,,,,,,,,
Apartment,8,1809.87,Spacious,2024-01-01,1,January,Monday,499781.62,Premium,Sold,C1515,Individual,1946-10-16,79.0,Retirees,F,USA,Nevada,Investment,5.0,No,Website,Luxury Investors
Apartment,8,529.26,Compact,2024-01-01,1,January,Monday,151756.68,Budget,Available,,,,,,,,,,,,,
Apartment,8,673.8599999999999,Compact,2024-01-01,1,January,Monday,212527.02,Budget,Sold,C1235,Individual,1957-05-27,69.0,Retirees,M,USA,Arizona,Home,2.0,No,Website,Corporate Buyers
Apartment,8,673.8599999999999,Compact,2024-01-01,1,January,Monday,204867.41,Budget,Sold,C0848,Individual,1967-11-22,58.0,Peak Earners,M,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,8,890.65,Standard,2024-01-01,1,January,Monday,276605.41,Budget,Sold,C0942,Individual,1991-12-14,34.0,Peak Earners,F,USA,California,Home,1.0,No,Website,Global Investors
Apartment,8,890.65,Standard,2024-01-01,1,January,Monday,195943.0,Budget,Sold,C1940,Individual,1997-02-01,29.0,Young Professionals,F,Canada,Manitoba,Home,4.0,No,Agency,First Time Buyers
Office,8,1185.72,Standard,2024-01-01,1,January,Monday,342306.8,Mid-market,Available,,,,,,,,,,,,,
Apartment,8,1185.72,Standard,2024-01-01,1,January,Monday,364629.72,Mid-market,Sold,C1844,Individual,1978-07-21,48.0,Peak Earners,F,USA,Ohio,Home,1.0,No,Agency,Corporate Buyers
Apartment,8,1175.51,Standard,2024-01-01,1,January,Monday,296772.64,Mid-market,Sold,C0863,Individual,1975-04-20,51.0,Peak Earners,M,Belgium,Wallonia,Home,5.0,Yes,Agency,First Time Buyers
Apartment,8,1175.51,Standard,2024-01-01,1,January,Monday,283442.68,Budget,Sold,C1556,Individual,1982-11-20,43.0,Peak Earners,F,USA,Colorado,Investment,2.0,No,Agency,Corporate Buyers
Apartment,8,480.99,Compact,2024-01-01,1,January,Monday,140920.9,Budget,Sold,C0071,Individual,1985-12-27,40.0,Peak Earners,M,USA,California,Home,1.0,Yes,Client,Global Investors
Apartment,8,1891.72,Spacious,2024-01-01,1,January,Monday,543193.6,Premium,Sold,C0806,Individual,1989-11-18,36.0,Peak Earners,M,France,Ile-de-France,Home,5.0,No,Client,First Time Buyers
Apartment,8,1699.02,Spacious,2024-01-01,1,January,Monday,543500.27,Premium,Sold,C1880,Individual,1998-01-22,28.0,Young Professionals,F,USA,California,Home,5.0,Yes,Client,Luxury Investors
Apartment,8,1699.02,Spacious,2024-01-01,1,January,Monday,503618.69,Premium,Sold,C0998,Company,1969-05-06,57.0,Peak Earners,F,USA,Virginia,Home,4.0,No,Agency,Luxury Investors
Apartment,8,1300.05,Spacious,2024-01-01,1,January,Monday,369856.38,Mid-market,Available,,,,,,,,,,,,,
Apartment,8,1300.05,Spacious,2024-01-01,1,January,Monday,484614.3,Premium,Sold,C1834,Individual,1963-03-13,63.0,Retirees,M,Belgium,Flanders,Investment,5.0,No,Agency,First Time Buyers
Apartment,8,1300.05,Spacious,2024-01-01,1,January,Monday,434169.98,Mid-market,Sold,C0436,Individual,1972-05-12,54.0,Peak Earners,M,USA,Colorado,Home,2.0,Yes,Client,Luxury Investors
Office,8,1300.05,Spacious,2024-01-01,1,January,Monday,488331.39,Premium,Sold,C0141,Individual,1986-06-21,40.0,Peak Earners,F,USA,California,Home,5.0,No,Website,Luxury Investors
Apartment,8,1874.7,Spacious,2024-01-01,1,January,Monday,526682.25,Premium,Sold,C0570,Individual,1965-06-03,61.0,Retirees,F,France,Occitanie,Home,5.0,Yes,Website,First Time Buyers
Apartment,8,1874.7,Spacious,2024-01-01,1,January,Monday,726903.51,Premium,Sold,C1673,Individual,1992-03-04,34.0,Peak Earners,F,USA,Washington,Home,1.0,Yes,Website,Luxury Investors
Apartment,8,1949.35,Spacious,2024-01-01,1,January,Monday,609563.43,Premium,Available,,,,,,,,,,,,,
Apartment,9,1315.55,Spacious,2024-01-01,1,January,Monday,455857.85,Premium,Available,,,,,,,,,,,,,
Apartment,9,559.6,Compact,2024-01-01,1,January,Monday,184748.1,Budget,Available,,,,,,,,,,,,,
Apartment,9,952.38,Standard,2024-01-01,1,January,Monday,306226.35,Mid-market,Sold,C0272,Individual,1993-08-03,32.0,Peak Earners,F,UK,Scotland,Home,5.0,Yes,Website,First Time Buyers
Office,9,924.6,Standard,2024-01-01,1,January,Monday,238207.62,Budget,Sold,C1485,Individual,1984-06-26,42.0,Peak Earners,F,USA,Washington,Investment,4.0,No,Website,Corporate Buyers
Apartment,9,1664.76,Spacious,2024-01-01,1,January,Monday,467860.91,Premium,Sold,C0866,Individual,1987-11-27,38.0,Peak Earners,M,Belgium,Brussels,Home,3.0,No,Agency,First Time Buyers
Apartment,9,1115.88,Standard,2024-01-01,1,January,Monday,352235.9,Mid-market,Sold,C0694,Company,1989-07-13,37.0,Peak Earners,M,UK,Scotland,Investment,2.0,No,Website,First Time Buyers
Apartment,9,914.61,Standard,2024-01-01,1,January,Monday,261048.14,Budget,Sold,C0191,Individual,1977-05-06,49.0,Peak Earners,F,USA,Florida,Home,3.0,No,Agency,Corporate Buyers
Apartment,9,1038.39,Standard,2024-01-01,1,January,Monday,309260.78,Mid-market,Sold,C0466,Individual,1988-05-19,38.0,Peak Earners,F,USA,Virginia,Investment,2.0,No,Website,Corporate Buyers
Apartment,9,1038.39,Standard,2024-01-01,1,January,Monday,289396.65,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,1207.33,Spacious,2024-01-01,1,January,Monday,381557.37,Mid-market,Available,,,,,,,,,,,,,
Office,9,1207.33,Spacious,2024-01-01,1,January,Monday,380937.24,Mid-market,Sold,C0084,Individual,1948-02-23,78.0,Retirees,M,USA,Wyoming,Home,3.0,No,Agency,Corporate Buyers
Apartment,9,1207.33,Spacious,2024-01-01,1,January,Monday,355852.39,Mid-market,Sold,C0201,Individual,1968-02-13,58.0,Peak Earners,F,USA,California,Home,1.0,No,Agency,Global Investors
Apartment,9,1426.22,Spacious,2024-01-01,1,January,Monday,426817.45,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,1426.22,Spacious,2024-01-01,1,January,Monday,353758.33,Mid-market,Sold,C1814,Individual,1987-04-07,39.0,Peak Earners,M,Denmark,North Denmark,Home,2.0,No,Website,First Time Buyers
Apartment,9,973.52,Standard,2024-01-01,1,January,Monday,286269.59,Budget,Sold,C0109,Individual,1933-05-05,93.0,Retirees,F,USA,California,Investment,5.0,Yes,Agency,Global Investors
Apartment,9,1577.36,Spacious,2024-01-01,1,January,Monday,411333.06,Mid-market,Sold,C1361,Individual,1943-07-21,83.0,Retirees,F,USA,California,Home,3.0,No,Client,Luxury Investors
Apartment,9,1577.36,Spacious,2024-01-01,1,January,Monday,455434.65,Premium,Available,,,,,,,,,,,,,
Apartment,9,1376.88,Spacious,2024-01-01,1,January,Monday,366792.19,Mid-market,Sold,C0767,Individual,1961-02-02,65.0,Retirees,M,Canada,British Columbia,Investment,2.0,No,Agency,First Time Buyers
Apartment,9,605.7800000000001,Compact,2024-01-01,1,January,Monday,197381.31,Budget,Sold,C1884,Individual,1954-08-06,71.0,Retirees,M,USA,Nevada,Home,5.0,Yes,Website,Corporate Buyers
Apartment,9,1351.57,Spacious,2024-01-01,1,January,Monday,364019.33,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,1262.78,Spacious,2024-01-01,1,January,Monday,383070.84,Mid-market,Sold,C1268,Individual,1995-10-01,30.0,Young Professionals,F,UK,Northern Ireland,Investment,1.0,Yes,Website,First Time Buyers
Apartment,9,599.72,Compact,2024-01-01,1,January,Monday,178627.91,Budget,Sold,C0276,Individual,1953-02-16,73.0,Retirees,F,USA,Washington,Home,5.0,No,Website,Corporate Buyers
Apartment,9,1693.18,Spacious,2024-01-01,1,January,Monday,500160.52,Premium,Sold,C1245,Individual,1963-02-10,63.0,Retirees,M,USA,California,Home,3.0,Yes,Agency,Luxury Investors
Apartment,9,1693.18,Spacious,2024-01-01,1,January,Monday,555003.81,Premium,Sold,C1267,Individual,1965-04-07,61.0,Retirees,F,USA,Colorado,Home,3.0,Yes,Website,Luxury Investors
Apartment,9,1516.4,Spacious,2024-01-01,1,January,Monday,453127.52,Premium,Sold,C1070,Individual,1951-06-26,75.0,Retirees,F,Germany,Bavaria,Home,5.0,No,Agency,First Time Buyers
Apartment,9,1516.4,Spacious,2024-01-01,1,January,Monday,429681.1,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,838.3399999999999,Standard,2024-01-01,1,January,Monday,195149.33,Budget,Available,,,,,,,,,,,,,
Apartment,9,838.3399999999999,Standard,2024-01-01,1,January,Monday,236365.7,Budget,Sold,C1345,Individual,1956-04-25,70.0,Retirees,F,USA,Texas,Home,5.0,No,Website,Corporate Buyers
Apartment,9,838.3399999999999,Standard,2024-01-01,1,January,Monday,191641.45,Budget,Sold,C1952,Company,1992-05-06,34.0,Peak Earners,M,USA,Nevada,Home,3.0,No,Agency,Corporate Buyers
Apartment,10,1741.96,Spacious,2024-01-01,1,January,Monday,500277.62,Premium,Sold,C0822,Individual,1959-04-19,67.0,Retirees,F,USA,California,Investment,3.0,Yes,Website,Luxury Investors
Apartment,10,1849.4,Spacious,2024-01-01,1,January,Monday,539103.37,Premium,Sold,C0224,Individual,1960-08-23,65.0,Retirees,M,USA,Colorado,Home,5.0,No,Website,Luxury Investors
Apartment,10,1675.44,Spacious,2024-01-01,1,January,Monday,521136.09,Premium,Sold,C1068,Individual,1984-02-10,42.0,Peak Earners,F,USA,California,Home,3.0,No,Agency,Luxury Investors
Apartment,10,1318.01,Spacious,2024-01-01,1,January,Monday,344813.48,Mid-market,Sold,C1458,Individual,1950-09-16,75.0,Retirees,M,USA,Arizona,Home,1.0,No,Website,Corporate Buyers
Apartment,10,1244.03,Spacious,2024-01-01,1,January,Monday,349877.5,Mid-market,Sold,C0876,Individual,1973-08-22,52.0,Peak Earners,M,USA,California,Home,3.0,No,Client,Global Investors
Apartment,10,948.04,Standard,2024-01-01,1,January,Monday,337939.26,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,948.04,Standard,2024-01-01,1,January,Monday,246873.77,Budget,Available,,,,,,,,,,,,,
Apartment,10,1116.68,Standard,2024-01-01,1,January,Monday,330051.37,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,777.3499999999999,Compact,2024-01-01,1,January,Monday,225796.07,Budget,Sold,C0206,Individual,1957-05-08,69.0,Retirees,F,USA,California,Home,1.0,Yes,Agency,Global Investors
Apartment,10,1606.58,Spacious,2024-01-01,1,January,Monday,532017.08,Premium,Sold,C0878,Individual,1945-04-28,81.0,Retirees,F,USA,Nevada,Home,4.0,Yes,Website,Luxury Investors
Apartment,10,1606.58,Spacious,2024-01-01,1,January,Monday,425307.32,Mid-market,Available,,,,,,,,,,,,,
Office,10,1499.0,Spacious,2024-01-01,1,January,Monday,449151.55,Premium,Sold,C0568,Individual,1953-09-04,72.0,Retirees,M,USA,California,Home,3.0,No,Website,Luxury Investors
Apartment,10,1177.85,Standard,2024-01-01,1,January,Monday,413750.47,Mid-market,Sold,C1776,Individual,1973-09-01,52.0,Peak Earners,F,France,Occitanie,Home,1.0,No,Website,First Time Buyers
Apartment,10,476.64,Compact,2024-01-01,1,January,Monday,159970.07,Budget,Sold,C0938,Individual,1963-05-08,63.0,Retirees,M,Russia,Krasnodar Krai,Home,4.0,No,Website,First Time Buyers
Apartment,10,476.64,Compact,2024-01-01,1,January,Monday,143209.81,Budget,Sold,C1301,Individual,1955-12-17,70.0,Retirees,M,USA,Virginia,Home,2.0,No,Agency,Corporate Buyers
Apartment,10,476.64,Compact,2024-01-01,1,January,Monday,156338.43,Budget,Sold,C0797,Individual,1990-06-08,36.0,Peak Earners,F,USA,Oregon,Home,5.0,Yes,Agency,Corporate Buyers
Apartment,10,1188.51,Standard,2024-01-01,1,January,Monday,335208.16,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1188.51,Standard,2024-01-01,1,January,Monday,365737.57,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1750.64,Spacious,2024-01-01,1,January,Monday,555908.57,Premium,Available,,,,,,,,,,,,,
Apartment,10,1093.67,Standard,2024-01-01,1,January,Monday,366202.32,Mid-market,Sold,C0520,Individual,1970-02-11,56.0,Peak Earners,F,USA,Oregon,Home,3.0,Yes,Agency,Corporate Buyers
Apartment,10,1093.67,Standard,2024-01-01,1,January,Monday,338104.13,Mid-market,Sold,C0869,Individual,1993-03-07,33.0,Peak Earners,M,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,10,1093.67,Standard,2024-01-01,1,January,Monday,307958.64,Mid-market,Sold,C1984,Individual,1956-10-18,69.0,Retirees,M,USA,California,Home,4.0,No,Website,Global Investors
Apartment,10,1224.71,Spacious,2024-01-01,1,January,Monday,332253.48,Mid-market,Sold,C0772,Individual,1991-09-25,34.0,Peak Earners,M,USA,California,Investment,1.0,No,Client,Global Investors
Apartment,10,1119.1,Standard,2024-01-01,1,January,Monday,284280.68,Budget,Sold,C1530,Individual,1988-11-20,37.0,Peak Earners,F,USA,California,Home,2.0,No,Website,Global Investors
Office,10,1047.27,Standard,2024-01-01,1,January,Monday,289433.18,Mid-market,Available,,,,,,,,,,,,,
Apartment,11,1902.88,Spacious,2024-01-01,1,January,Monday,623754.36,Premium,Sold,C0274,Individual,1950-10-01,75.0,Retirees,M,USA,Florida,Home,2.0,No,Website,Luxury Investors
Apartment,11,1724.08,Spacious,2024-01-01,1,January,Monday,576648.23,Premium,Available,,,,,,,,,,,,,
Apartment,11,1724.08,Spacious,2024-01-01,1,January,Monday,501939.76,Premium,Sold,C0594,Individual,1942-08-02,83.0,Retirees,F,USA,Utah,Home,1.0,No,Agency,Luxury Investors
Apartment,11,1734.79,Spacious,2024-01-01,1,January,Monday,512135.16,Premium,Sold,C0642,Individual,1967-11-21,58.0,Peak Earners,F,USA,California,Home,4.0,No,Website,Luxury Investors
Apartment,11,1581.88,Spacious,2024-01-01,1,January,Monday,508552.39,Premium,Sold,C1878,Individual,1967-10-07,58.0,Peak Earners,M,USA,Washington,Home,5.0,No,Agency,Luxury Investors
Apartment,11,524.6800000000001,Compact,2024-01-01,1,January,Monday,136179.62,Budget,Sold,C0207,Individual,1944-11-19,81.0,Retirees,M,USA,Virginia,Investment,4.0,No,Website,Corporate Buyers
Apartment,11,1562.55,Spacious,2024-01-01,1,January,Monday,470855.22,Premium,Available,,,,,,,,,,,,,
Apartment,11,1098.83,Standard,2024-01-01,1,January,Monday,324271.22,Mid-market,Sold,C0769,Individual,1958-02-21,68.0,Retirees,F,USA,Ohio,Home,4.0,No,Agency,Corporate Buyers
Apartment,11,1481.82,Spacious,2024-01-01,1,January,Monday,460231.54,Premium,Sold,C0985,Individual,1954-10-15,71.0,Retirees,F,USA,California,Home,1.0,Yes,Website,Luxury Investors
Apartment,11,1638.1,Spacious,2024-01-01,1,January,Monday,432388.36,Mid-market,Sold,C1224,Individual,1942-06-13,84.0,Retirees,M,USA,New York,Investment,5.0,Yes,Client,Luxury Investors
Office,11,993.51,Standard,2024-01-01,1,January,Monday,312573.06,Mid-market,Sold,C0471,Individual,1984-06-26,42.0,Peak Earners,M,USA,Utah,Investment,3.0,No,Agency,Corporate Buyers
Apartment,11,993.51,Standard,2024-01-01,1,January,Monday,340093.67,Mid-market,Sold,C1521,Individual,1973-12-25,52.0,Peak Earners,M,USA,Nevada,Home,4.0,No,Agency,Corporate Buyers
Apartment,11,642.72,Compact,2024-01-01,1,January,Monday,178243.97,Budget,Sold,C0604,Individual,1998-09-17,27.0,Young Professionals,F,Belgium,Wallonia,Home,1.0,No,Agency,First Time Buyers
Apartment,11,540.8199999999999,Compact,2024-01-01,1,January,Monday,143000.82,Budget,Sold,C0149,Individual,1955-12-02,70.0,Retirees,M,Russia,Krasnodar Krai,Investment,3.0,No,Agency,First Time Buyers
Office,11,1368.16,Spacious,2024-01-01,1,January,Monday,451844.69,Premium,Sold,C1297,Company,1983-09-06,42.0,Peak Earners,M,Germany,Berlin,Home,5.0,No,Website,First Time Buyers
Apartment,11,638.97,Compact,2024-01-01,1,January,Monday,167129.85,Budget,Sold,C1222,Individual,1969-01-07,57.0,Peak Earners,M,USA,Utah,Home,4.0,No,Website,Corporate Buyers
Apartment,11,808.59,Standard,2024-01-01,1,January,Monday,275616.8,Budget,Available,,,,,,,,,,,,,
Apartment,11,808.59,Standard,2024-01-01,1,January,Monday,234472.3,Budget,Available,,,,,,,,,,,,,
Apartment,11,434.38,Compact,2024-01-01,1,January,Monday,108921.54,Budget,Sold,C0993,Individual,1954-03-11,72.0,Retirees,M,USA,California,Home,2.0,Yes,Website,Global Investors
Apartment,11,434.38,Compact,2024-01-01,1,January,Monday,144762.45,Budget,Sold,C1167,Individual,1967-12-20,58.0,Peak Earners,M,UK,Scotland,Home,3.0,No,Website,First Time Buyers
Apartment,11,661.7,Compact,2024-01-01,1,January,Monday,189978.51,Budget,Available,,,,,,,,,,,,,
Apartment,11,1397.58,Spacious,2024-01-01,1,January,Monday,458054.04,Premium,Sold,C0448,Individual,1980-06-10,46.0,Peak Earners,M,USA,Nevada,Investment,2.0,No,Agency,Luxury Investors
Apartment,11,1397.58,Spacious,2024-01-01,1,January,Monday,362828.72,Mid-market,Sold,C0212,Individual,1956-03-23,70.0,Retirees,M,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,11,1397.58,Spacious,2024-01-01,1,January,Monday,418331.0,Mid-market,Sold,C0320,Individual,1984-12-01,41.0,Peak Earners,M,USA,Texas,Home,3.0,Yes,Client,Luxury Investors
Apartment,11,724.8,Compact,2024-01-01,1,January,Monday,221884.06,Budget,Sold,C0180,Individual,1943-01-28,83.0,Retirees,M,USA,California,Home,2.0,Yes,Agency,Global Investors
Apartment,11,1159.31,Standard,2024-01-01,1,January,Monday,317901.09,Mid-market,Sold,C1385,Individual,1946-06-01,80.0,Retirees,M,USA,California,Home,1.0,No,Agency,Global Investors
Office,11,1299.46,Spacious,2024-01-01,1,January,Monday,407363.8,Mid-market,Sold,C0056,Individual,1964-12-07,61.0,Retirees,M,USA,Oregon,Investment,5.0,No,Agency,Luxury Investors
Office,11,1299.46,Spacious,2024-01-01,1,January,Monday,349404.33,Mid-market,Sold,C0534,Individual,1958-02-21,68.0,Retirees,M,USA,California,Investment,1.0,No,Agency,Global Investors
